gene_id,gene_symbol,pseudobulk_target,pseudobulk_other,cpm_target,cpm_other,log2_fold_change,pct_expressed_target,pct_expressed_other
ENSG00000136999,CCN3,52.0,2546.0,17.973677,5.2780986,1.5955997,24.299065420560748,5.816204520867734
ENSG00000115290,GRB14,155.0,8327.0,53.57538,17.26266,1.5793533,48.598130841121495,11.601093207310823
ENSG00000172575,RASGRP1,488.0,27036.0,168.67604,56.048187,1.5725299,80.37383177570094,28.443318339691398
ENSG00000180616,SSTR2,260.0,14257.0,89.86838,29.55611,1.5723175,63.55140186915887,19.38450150885384
ENSG00000143494,VASH2,65.0,3343.0,22.467094,6.930355,1.5651819,31.775700934579437,7.507259579798439
ENSG00000091137,SLC26A4,351.0,19632.0,121.32231,40.698994,1.5526031,53.271028037383175,22.262711381882365
ENSG00000178222,RNF212,47.0,2362.0,16.245438,4.8966494,1.5482473,27.102803738317753,5.17565336218186
ENSG00000180875,GREM2,159.0,8772.0,54.95797,18.185186,1.5443509,49.532710280373834,13.431646074133122
ENSG00000204262,COL5A2,975.0,55447.0,337.0064,114.94688,1.5435866,47.66355140186916,22.34527130900188
ENSG00000122735,DNAI1,80.0,4262.0,27.651808,8.835529,1.5425515,40.18691588785047,8.506519387348403
ENSG00000285876,LOC105373436,35.0,1687.0,12.097667,3.4973106,1.5421753,13.084112149532709,2.1294767408757043
ENSG00000251365,LINC02236,85.0,4571.0,29.380045,9.476115,1.5360202,43.925233644859816,9.169845698343106
ENSG00000111799,COL12A1,273.0,15436.0,94.3618,32.000286,1.5309329,56.074766355140184,15.766099185788304
ENSG00000063015,SEZ6,162.0,9066.0,55.99491,18.794676,1.5257207,68.22429906542055,16.551841940442976
ENSG00000166250,CLMP,239.0,13737.0,82.60977,28.4781,1.5040281,65.42056074766354,16.75112452314525
ENSG00000077943,ITGA8,550.0,32143.0,190.10617,66.63548,1.4985222,77.57009345794393,17.53686727779992
ENSG00000102780,DGKH,583.0,34587.0,201.51254,71.702126,1.4779418,80.37383177570094,36.474406422592956
ENSG00000265125,ENSG00000265125,66.0,3678.0,22.812742,7.624842,1.465164,34.57943925233645,7.527187838068667
ENSG00000250305,TRMT9B,684.0,41011.0,236.42296,85.019684,1.4647207,88.78504672897196,35.05095940329101
ENSG00000225339,SMIM29-AS1,181.0,10653.0,62.56222,22.084677,1.461234,62.616822429906534,19.726128793486307
ENSG00000237019,ENSG00000237019,34.0,1761.0,11.752019,3.6507196,1.4551997,23.364485981308412,4.213403177133747
ENSG00000196562,SULF2,210.0,12480.0,72.58599,25.872221,1.4533156,51.4018691588785,16.842225132380573
ENSG00000159674,SPON2,80.0,4585.0,27.651808,9.505139,1.4475309,35.51401869158878,8.751352274668337
ENSG00000165309,ARMC3,72.0,4104.0,24.886627,8.50798,1.4449961,35.51401869158878,8.674486135626031
ENSG00000255418,LINC02718,67.0,3810.0,23.158388,7.8984904,1.4408916,28.971962616822427,6.9065649376530205
ENSG00000108684,ASIC2,5483.0,337362.0,1895.1858,699.3833,1.4368837,93.45794392523365,53.07179866765359
ENSG00000287860,LOC107986763,33.0,1729.0,11.406371,3.5843804,1.4362826,21.49532710280374,4.412685759836019
ENSG00000187664,HAPLN4,224.0,13510.0,77.425064,28.007507,1.4348885,55.140186915887845,17.642202357228264
ENSG00000164418,GRIK2,7595.0,468208.0,2625.1934,970.63947,1.4344801,97.19626168224299,65.56112281500882
ENSG00000188848,BEND4,33.0,1742.0,11.406371,3.6113307,1.4278262,21.49532710280374,3.8660821044240734
ENSG00000286021,LINC02822,1037.0,64029.0,358.43658,132.73817,1.4263259,60.747663551401864,22.493309799009282
ENSG00000100285,NEFH,192.0,11634.0,66.364334,24.118383,1.4232414,52.336448598130836,14.356886636679384
ENSG00000253301,LINC01606,29.0,1508.0,10.02378,3.1262267,1.417724,14.018691588785046,2.67608039628765
ENSG00000117461,PIK3R3,296.0,18191.0,102.31169,37.711662,1.4161634,65.42056074766354,24.57438934122872
ENSG00000185112,FAM43A,30.0,1588.0,10.369429,3.2920744,1.4054129,20.5607476635514,3.8119911176905994
ENSG00000145014,TMEM44,96.0,5743.0,33.182167,11.905783,1.4052262,44.85981308411215,12.164778226954393
ENSG00000188511,MIR3667HG,38.0,2096.0,13.134608,4.3452063,1.4029143,14.018691588785046,4.204862495017935
ENSG00000286622,ENSG00000286622,79.0,4701.0,27.306162,9.745618,1.3973677,42.05607476635514,9.22963047315379
ENSG00000076003,MCM6,61.0,3567.0,21.084505,7.3947287,1.395479,38.31775700934579,8.651710983317201
ENSG00000134107,BHLHE40,278.0,17432.0,96.090034,36.138187,1.3864199,71.02803738317756,25.975061208221828
ENSG00000287347,ENSG00000287347,70.0,4192.0,24.195333,8.6904125,1.3785266,32.71028037383177,6.85532084495815
ENSG00000165186,PTCHD1,229.0,14398.0,79.153305,29.848415,1.3775656,66.35514018691589,23.407162785401127
ENSG00000110002,VWA5A,70.0,4205.0,24.195333,8.717363,1.3745197,34.57943925233645,8.7228833342823
ENSG00000176769,TCERG1L,379.0,24085.0,131.00044,49.930485,1.3739414,62.616822429906534,26.177190684962703
ENSG00000175183,CSRP2,54.0,3179.0,18.66497,6.590368,1.3733863,26.168224299065418,6.801229858224676
ENSG00000184845,DRD1,78.0,4725.0,26.960514,9.795372,1.372978,40.18691588785047,10.137789671468427
ENSG00000232973,CYP1B1-AS1,205.0,12906.0,70.85776,26.75536,1.3723775,49.532710280373834,15.575357285201843
ENSG00000186297,GABRA5,232.0,14647.0,80.19024,30.364616,1.3721684,71.96261682242991,20.318282753515916
ENSG00000157570,TSPAN18,33.0,1838.0,11.406371,3.8103478,1.3668681,21.49532710280374,3.9258668792347553
ENSG00000257522,LOC102724934,346.0,22088.0,119.59407,45.790512,1.3658711,66.35514018691589,22.74383647440642
ENSG00000124493,GRM4,78.0,4754.0,26.960514,9.855492,1.3649658,44.85981308411215,9.195467744690543
ENSG00000183114,FAM43B,40.0,2306.0,13.825904,4.780556,1.3588399,27.102803738317753,5.500199282582702
ENSG00000140057,AK7,29.0,1592.0,10.02378,3.3003666,1.3580875,19.626168224299064,3.894551044810112
ENSG00000176840,MIR7-3HG,138.0,8695.0,47.69937,18.025557,1.3559645,45.794392523364486,14.476456186300746
ENSG00000119508,NR4A3,49.0,2916.0,16.936731,6.045144,1.3482159,32.71028037383177,5.283835335648807
ENSG00000206190,ATP10A,68.0,4166.0,23.504038,8.636512,1.3464366,25.233644859813083,4.341513408870922
ENSG00000248485,PCP4L1,69.0,4235.0,23.849686,8.779555,1.3453869,22.429906542056074,7.384843136138473
ENSG00000197826,CFAP299,439.0,28530.0,151.73929,59.14539,1.3445451,59.813084112149525,22.450606388430224
ENSG00000080709,KCNN2,824.0,54121.0,284.81363,112.19795,1.3362269,79.43925233644859,40.82161361954108
ENSG00000196975,ANXA4,348.0,22742.0,120.28537,47.146317,1.3329083,56.074766355140184,35.29294539657234
